time,Pa [W],Pb [W],Pc [W],Q [VAr],Qa [VAr],Qb [VAr],Qc [VAr],S [VA],Sa[VA],Sb [VA],Sc [VA],In [A],Van min [V],Vbn min [V],Vcn min [V],Uab min [V],Ubc min [V],Uca min [V],Van avg [V],Vbn avg [V],Vcn avg [V],Uab avg [V],Ubc avg [V],Uca avg [V],Van max [V],Vbn max [V],Vcn max [V],Uab max [V],Ubc max [V],Uca max [V],Ia min [A],Ib min [A],Ic min [A],Ia avg [A],Ib avg [A],Ic avg [A],Ia max [A],Ib max [A],Ic max [A],Freq min [Hz],Freq max [Hz],Freq avg [Hz]
2021-03-05 17:30:00,136845.9,136505.9,131909.2,102268.4,33559.54,29513.09,39195.81,417965.7,140900.9,139659.9,137609.4,57.41,223.87,224.63,225.6,387.92,390.42,389.2,224.54,225.32,226.37,389.13,391.82,390.3,225.47,226.1,227.19,390.65,393.12,391.88,601.47,586.8,583.96,629.9,618.7,614.18,695.63,684.49,680.6,59.98,60.13,60.04
2021-03-05 17:40:00,135061.1,137507.9,132829.9,98023.47,31204.18,27584.52,39234.77,417081.4,138618.9,140247.4,138503.3,53.51,223.93,224.77,225.63,388.16,390.75,389.17,224.34,225.08,226.11,388.79,391.37,389.89,225.01,225.61,226.71,389.85,392.27,391.07,602.2,596.78,586.2,629.18,621.83,616.72,692.87,671.76,687.1,59.91,60.09,59.99
2021-03-05 17:50:00,138779.8,140781.2,134821.0,103637.0,33345.17,30041.4,40250.4,427145.3,142729.6,143950.8,140701.1,55.07,222.12,222.9,224.16,384.89,387.86,386.28,224.36,225.19,226.33,388.8,391.73,390.12,225.07,225.92,227.06,390.06,392.98,391.34,588.18,579.19,570.02,620.62,612.08,603.9,677.55,660.99,660.66,59.94,60.02,59.98
2021-03-05 18:00:00,137992.5,140014.7,132825.0,98828.76,32145.78,28139.59,38543.39,422552.0,141687.2,142814.4,138304.3,62.5,220.52,220.79,222.4,381.55,384.37,383.34,221.48,222.24,223.45,383.76,386.64,385.18,222.64,223.46,224.5,385.88,388.6,387.04,599.6,585.13,590.22,641.0,633.41,625.36,703.31,701.25,690.83,59.94,60.04,59.99
2021-03-05 18:10:00,139118.4,136684.8,137652.7,95863.34,31662.51,26309.45,37891.38,424423.8,142676.0,139193.9,142772.6,61.83,220.51,221.31,222.75,382.0,385.23,383.85,221.05,221.84,223.2,382.97,386.12,384.62,221.54,222.41,223.59,383.9,387.0,385.35,615.2,619.21,595.25,650.78,648.61,632.55,717.22,714.16,693.63,59.93,60.02,59.98
2021-03-05 18:20:00,135341.6,135262.9,132516.4,89712.13,29297.25,25124.46,35290.41,412982.8,138476.3,137576.5,137135.0,57.11,220.68,221.6,222.85,382.47,385.69,383.9,221.64,222.61,223.76,384.16,387.36,385.53,221.98,222.91,224.09,384.71,387.85,386.14,613.71,604.29,594.69,644.47,630.79,632.37,740.78,722.2,713.83,59.96,60.05,60.01
2021-03-05 18:30:00,135028.3,130909.4,131219.6,92462.18,31350.79,24594.66,36516.73,407778.3,138620.0,133199.8,136205.9,74.41,221.22,222.51,223.48,383.67,387.15,384.82,221.82,222.94,224.0,384.59,387.9,385.82,222.16,223.27,224.22,385.1,388.42,386.33,591.75,578.93,587.44,628.16,616.07,622.28,692.31,685.52,695.39,59.97,60.05,60.01
2021-03-05 18:40:00,125637.3,126750.4,126217.1,71731.9,23433.48,18189.71,30108.7,385340.2,127804.0,128049.0,129758.6,55.7,221.56,222.75,223.78,384.13,387.72,385.42,221.89,223.1,224.17,384.76,388.25,386.01,222.17,223.38,224.55,385.17,388.84,386.63,563.79,561.65,567.85,618.85,611.85,615.11,667.5,663.3,659.8,59.94,60.05,60.0
2021-03-05 18:50:00,107628.0,109746.8,113640.1,30382.07,9604.59,5887.3,14890.18,332406.3,108055.7,109904.5,114611.5,33.59,221.81,223.06,223.84,384.63,387.89,385.79,222.63,223.74,224.99,385.84,389.51,387.48,223.33,224.21,225.55,386.85,390.34,388.63,477.39,481.53,496.83,522.16,524.15,532.23,637.98,620.29,629.04,59.92,60.04,59.99
2021-03-05 19:00:00,104678.3,103719.8,109046.9,16412.09,9282.7,-6429.21,13558.6,317868.9,105089.1,103918.9,109886.6,41.23,222.16,223.14,224.29,385.02,388.31,386.45,223.46,224.41,225.64,387.15,390.6,388.8,224.15,225.1,226.1,388.46,391.54,389.75,463.42,453.49,472.33,497.1,487.63,508.81,548.76,531.2,559.5,59.98,60.08,60.02
2021-03-05 19:10:00,97319.95,97728.3,102881.4,29953.46,9633.75,5356.63,14963.07,299431.7,97795.61,97874.99,103963.9,36.5,222.96,223.75,224.95,386.17,389.36,387.79,223.66,224.63,225.73,387.55,390.87,389.02,224.17,225.19,226.22,388.49,391.78,389.85,403.56,403.39,415.11,461.76,457.4,477.22,519.54,511.53,531.86,59.94,60.07,60.0
2021-03-05 19:20:00,92162.35,93408.59,97356.3,23662.29,7023.47,4228.97,12409.85,283915.0,92429.59,93504.27,98144.05,31.7,221.34,222.19,223.14,383.56,386.42,384.72,222.28,223.11,224.19,385.08,388.15,386.52,223.12,223.96,225.14,386.47,389.75,388.1,377.74,375.4,397.36,408.18,409.05,427.91,464.93,457.49,475.89,59.94,60.05,60.0
2021-03-05 19:30:00,89147.96,90233.55,90209.54,22306.12,6564.88,3971.16,11770.09,270512.3,89389.35,90320.9,90974.15,38.31,221.01,221.82,223.09,382.82,386.09,384.51,221.36,222.19,223.35,383.43,386.63,385.04,221.67,222.53,223.56,384.14,387.04,385.4,384.74,379.65,401.47,411.11,407.66,425.46,463.27,449.97,474.44,59.94,60.04,59.99
2021-03-05 19:40:00,94110.87,93222.89,95131.41,23101.18,6766.32,4480.34,11854.52,283408.3,94353.8,93330.49,95867.18,37.38,220.38,221.12,222.29,381.7,384.71,383.32,221.91,222.72,223.91,384.37,387.55,386.04,223.42,224.32,225.44,387.03,390.31,388.6,375.45,373.61,376.17,416.89,410.4,417.77,519.18,505.09,520.7,59.96,60.06,60.0
2021-03-05 19:50:00,88027.29,88069.84,88706.99,10678.46,5219.44,-4450.88,9909.9,265019.3,88181.89,88182.23,89258.82,32.98,222.63,223.51,224.52,385.75,388.74,387.11,223.22,224.11,225.2,386.73,389.89,388.22,223.55,224.37,225.45,387.13,390.4,388.67,382.69,376.71,385.39,412.22,407.11,414.25,449.16,445.25,448.6,59.95,60.04,60.0
2021-03-05 20:00:00,127591.3,128290.1,132743.5,67168.1,21596.54,16640.31,28931.26,394386.7,129406.2,129364.8,135859.7,49.73,222.39,223.56,224.72,385.48,389.14,387.0,223.12,224.02,225.19,386.55,389.82,388.13,223.64,224.54,225.68,387.41,390.77,389.01,391.79,376.71,387.42,500.23,486.01,498.97,646.26,625.48,644.56,59.97,60.05,60.01
2021-03-05 20:10:00,136674.2,137658.2,139536.4,80999.59,26179.21,21306.14,33514.25,421720.6,139158.8,139297.2,143504.7,48.25,221.89,222.89,224.16,384.52,388.04,386.07,222.69,223.69,224.95,385.9,389.42,387.45,222.99,224.04,225.34,386.41,390.09,388.07,571.82,570.1,596.03,611.43,608.14,629.71,660.05,653.72,675.11,59.97,60.06,60.02
2021-03-05 20:20:00,133482.6,131656.0,137275.0,77934.36,26451.87,19732.98,31749.52,409890.8,136078.3,133126.6,140898.8,53.03,222.7,223.7,224.82,386.02,389.25,387.3,223.09,224.06,225.21,386.63,389.92,388.01,223.35,224.35,225.59,387.05,390.54,388.6,578.8,568.6,597.41,602.77,592.75,618.05,645.94,636.27,659.22,59.96,60.06,60.01
2021-03-05 20:30:00,137426.6,131798.8,136695.4,82442.67,28749.82,21250.94,32441.91,414208.2,140401.6,133501.0,140492.4,65.28,222.93,223.98,225.29,386.31,390.01,387.96,223.39,224.35,225.69,387.0,390.62,388.78,223.69,224.57,225.91,387.45,390.99,389.22,583.84,563.74,595.28,607.83,583.87,616.41,686.43,663.02,699.41,59.96,60.07,60.01
2021-03-05 20:40:00,130646.0,127812.5,133271.5,85221.47,28937.18,22255.51,34028.78,400892.9,133812.3,129735.7,137547.3,56.11,222.72,223.54,224.65,385.77,388.83,387.4,223.34,224.14,225.56,386.78,390.26,388.7,224.19,224.98,226.37,388.26,391.71,390.1,585.47,561.2,595.83,617.36,589.4,617.76,668.15,633.49,657.75,59.89,60.06,59.99
2021-03-05 20:50:00,140470.3,139757.8,142902.4,99382.73,33169.51,26196.84,40016.38,434645.1,144333.4,142191.8,148399.5,59.77,223.23,224.22,225.41,386.88,390.25,388.3,223.67,224.61,225.82,387.57,390.92,389.1,224.02,224.92,226.14,388.08,391.45,389.72,585.27,555.7,581.63,614.92,593.57,620.0,670.46,650.05,666.32,59.96,60.05,60.01
2021-03-05 21:00:00,135804.4,132752.6,138691.2,90229.42,30775.18,23707.18,35747.05,417124.1,139247.8,134852.8,143224.0,56.17,223.28,224.13,225.43,386.8,390.14,388.47,223.85,224.71,225.96,387.8,391.11,389.39,224.18,225.0,226.27,388.37,391.62,389.95,584.38,565.42,594.69,616.9,596.7,628.32,667.34,634.33,665.87,59.93,60.05,60.0
2021-03-05 21:10:00,126540.4,123330.7,131053.2,83031.98,28647.92,20986.73,33397.33,389868.8,129742.7,125103.6,135241.7,55.04,223.22,224.06,225.35,386.63,390.06,388.33,223.58,224.49,225.71,387.35,390.75,388.91,223.93,224.85,226.11,387.91,391.4,389.6,577.72,555.82,596.69,621.96,595.55,633.43,665.31,640.07,679.26,59.93,60.01,59.97
2021-03-05 21:20:00,136498.3,132177.1,137764.0,92779.14,31724.57,24581.83,36472.73,416894.5,140136.5,134443.5,142510.3,61.86,223.61,224.55,225.78,387.44,390.88,388.86,223.85,224.95,225.99,388.04,391.45,389.29,224.12,225.23,226.25,388.52,391.85,389.66,578.55,556.13,595.45,610.04,587.13,621.21,645.54,618.36,662.49,59.95,60.03,60.0
2021-03-05 21:30:00,132968.3,129928.3,134503.3,88233.45,29643.75,23593.81,34995.89,407077.1,136232.5,132053.1,138981.5,57.49,223.83,224.88,225.88,388.03,391.24,389.17,224.31,225.31,226.32,388.79,391.97,389.99,224.72,225.79,226.63,389.61,392.67,390.55,572.65,552.07,577.62,610.61,584.25,620.89,662.71,631.75,666.23,59.95,60.04,60.0
2021-03-05 21:40:00,129638.9,126993.0,133119.0,85795.75,29548.53,22234.34,34012.88,399082.3,132963.8,128924.7,137395.6,53.96,223.99,224.94,226.12,388.12,391.53,389.6,224.6,225.57,226.67,389.23,392.5,390.59,224.81,225.95,226.97,389.76,393.14,391.0,571.06,553.91,581.82,595.91,577.02,606.67,663.1,643.33,676.43,59.93,60.04,59.99
2021-03-05 21:50:00,134647.8,127877.1,132440.0,80879.27,28162.04,21021.27,31695.96,403160.9,137561.4,129593.4,136179.9,70.42,221.7,222.82,223.87,384.36,387.72,385.59,223.09,224.17,225.16,386.74,390.01,387.93,224.84,225.9,226.95,389.74,393.05,391.01,562.03,527.33,562.72,607.87,578.8,609.37,702.97,666.4,701.16,59.94,60.05,60.0
2021-03-05 22:00:00,127044.7,120722.1,125408.2,67618.55,22781.73,17816.36,27020.47,379251.6,129071.1,122029.7,128286.1,65.06,221.91,223.02,224.18,384.6,388.17,386.16,222.23,223.33,224.42,385.18,388.64,386.62,222.7,223.7,224.75,385.96,389.18,387.32,577.93,537.58,567.63,608.99,572.15,599.32,647.09,610.08,639.75,59.94,60.05,60.0
2021-03-05 22:10:00,134419.5,128557.3,132009.4,79034.09,26873.94,20983.14,31177.0,402815.7,137079.5,130258.5,135641.0,67.37,221.72,222.74,223.97,384.22,387.7,385.84,222.23,223.26,224.35,385.14,388.48,386.57,222.59,223.77,224.68,385.95,389.25,387.11,565.83,532.94,555.4,600.63,568.61,591.68,653.78,624.0,645.48,59.96,60.04,60.0
2021-03-05 22:20:00,127495.2,123055.9,125249.1,71155.52,24189.73,18448.77,28517.01,382477.3,129769.7,124431.1,128454.5,61.39,221.53,222.57,223.68,383.94,387.29,385.38,222.11,223.1,224.29,384.88,388.27,386.44,222.63,223.64,224.88,385.76,389.3,387.42,574.77,548.78,563.83,618.22,583.85,603.98,679.13,635.9,658.24,59.97,60.07,60.03
2021-03-05 22:30:00,135251.2,130493.7,136026.1,85548.05,29273.93,23059.97,33214.15,410777.9,138383.0,132515.6,140022.4,57.08,221.26,222.29,223.36,383.4,386.79,384.82,221.89,222.89,224.12,384.51,387.99,386.08,222.73,223.78,225.09,385.95,389.63,387.68,565.84,544.28,558.28,620.4,592.37,613.33,683.2,651.77,675.54,59.93,60.06,59.99
2021-03-05 22:40:00,138508.3,133341.1,137858.3,86765.09,29951.21,23538.34,33275.54,418794.3,141709.7,135402.8,141817.4,58.89,221.28,222.06,223.21,383.52,386.35,384.67,221.83,222.78,223.76,384.53,387.5,385.63,222.13,223.09,224.04,385.02,388.02,386.12,584.03,562.51,578.8,612.29,586.72,608.23,664.03,638.27,660.12,59.93,60.03,59.98
2021-03-05 22:50:00,127731.9,126964.3,128664.2,78901.64,26137.75,21435.15,31328.74,391395.8,130378.8,128761.0,132423.4,47.13,221.73,222.56,223.55,384.31,387.07,385.35,222.1,223.07,223.96,385.07,387.89,386.02,222.46,223.5,224.33,385.76,388.61,386.59,569.69,547.8,567.81,613.64,584.64,603.28,676.3,641.54,659.95,59.95,60.03,59.99
2021-03-05 23:00:00,124056.6,116919.2,122693.5,51149.23,18639.5,12508.19,20001.54,367248.7,125449.1,117586.4,124313.2,56.22,221.66,222.65,223.77,384.12,387.48,385.55,222.19,223.21,224.28,385.11,388.4,386.43,222.67,223.51,224.61,385.77,389.04,387.21,555.65,521.94,546.96,593.66,562.53,592.47,656.1,621.73,644.49,59.95,60.04,60.0
2021-03-05 23:10:00,106701.8,99691.2,106419.3,6404.24,5625.36,-7063.02,7841.89,312877.9,106850.0,99941.09,106707.9,48.33,222.14,223.06,224.1,385.02,388.01,386.25,222.76,223.72,224.74,386.06,389.17,387.35,223.55,224.54,225.56,387.38,390.61,388.78,477.45,444.4,472.57,568.45,529.77,562.19,647.18,606.6,636.8,59.93,60.04,59.99
2021-03-05 23:20:00,110485.3,101796.8,110227.5,8563.04,6270.12,-6237.95,8530.87,322623.3,110663.1,101987.7,110557.1,58.08,223.15,224.39,225.2,387.02,390.24,388.08,223.5,224.76,225.58,387.57,390.94,388.62,223.74,225.01,225.83,387.9,391.43,389.01,471.45,436.43,469.33,497.13,461.89,499.75,540.9,501.51,548.68,59.97,60.06,60.02
2021-03-05 23:30:00,106872.7,100235.8,107930.6,11393.4,6772.59,-5284.27,9905.07,315244.9,107087.0,100375.0,108384.1,55.04,223.09,224.34,225.26,386.85,390.39,387.99,223.42,224.68,225.57,387.39,390.89,388.55,223.7,225.0,225.88,387.99,391.5,388.99,457.2,439.37,472.49,491.14,461.65,497.9,540.15,503.81,540.99,59.97,60.06,60.01
2021-03-05 23:40:00,130762.9,124122.5,130141.5,86334.62,29500.55,23272.25,33561.82,394587.6,134049.3,126285.4,134399.4,64.44,223.35,224.38,225.19,387.19,390.17,388.14,223.73,224.91,225.71,387.93,391.14,388.93,223.98,225.27,226.0,388.45,391.76,389.38,466.01,432.2,468.3,501.84,471.15,504.78,613.55,571.48,605.92,59.95,60.08,60.02
2021-03-05 23:50:00,136854.4,131352.2,136347.5,109508.2,37864.13,30061.1,41582.99,419113.5,141995.8,134748.1,142547.5,65.78,223.04,224.03,224.97,386.66,389.62,387.74,223.43,224.43,225.37,387.32,390.37,388.39,223.72,224.75,225.65,387.76,390.94,388.9,585.64,548.21,582.37,626.79,594.56,627.78,688.79,649.56,684.09,59.96,60.05,60.0
2021-03-06 00:00:00,142744.4,138034.2,139369.7,114587.7,38736.84,32050.9,43799.97,435494.0,147907.1,141706.4,146090.2,71.18,222.91,224.02,224.97,386.49,389.73,387.56,223.45,224.61,225.51,387.47,390.71,388.47,223.77,224.94,225.84,388.06,391.26,389.14,601.06,564.64,601.83,637.71,604.54,633.23,715.14,688.72,716.89,59.94,60.04,60.0
2021-03-06 00:10:00,141602.1,136309.7,136750.7,106845.6,35829.25,30208.03,40808.29,428206.8,146064.7,139616.8,142709.8,71.53,223.23,224.39,225.35,387.08,390.34,388.19,223.6,224.69,225.64,387.67,390.82,388.78,223.85,224.93,225.87,388.06,391.15,389.18,606.71,574.09,586.8,638.96,606.42,622.75,698.12,661.66,678.87,59.95,60.04,59.99
2021-03-06 00:20:00,135946.8,132093.7,134343.0,96826.05,32756.19,26424.83,37645.03,413869.3,139837.5,134710.9,139517.7,64.26,223.13,224.3,225.27,386.92,390.25,388.0,223.72,224.82,225.81,387.87,391.1,389.03,224.21,225.23,226.26,388.65,391.85,389.86,575.78,548.79,562.14,625.13,594.87,608.81,695.99,658.32,673.01,59.94,60.07,60.01
2021-03-06 00:30:00,133513.4,130799.5,132469.7,98455.55,33522.5,26825.14,38107.9,408815.3,137657.5,133521.9,137842.1,60.06,223.3,224.47,225.5,387.15,390.64,388.33,223.78,224.96,225.93,388.04,391.37,389.16,224.34,225.54,226.6,388.93,392.47,390.27,593.8,566.06,590.02,625.54,594.83,614.77,685.87,654.85,668.87,59.95,60.06,60.0
2021-03-06 00:40:00,134811.5,133423.0,133487.6,102970.2,34277.39,28097.31,40595.53,414709.0,139101.0,136349.4,139524.0,62.77,223.31,224.32,225.54,387.02,390.45,388.5,223.73,224.88,225.97,387.88,391.35,389.18,224.27,225.46,226.54,388.82,392.35,390.15,575.85,558.92,574.82,614.99,596.51,611.86,673.01,655.13,662.82,59.9,60.05,59.98
2021-03-06 00:50:00,132939.6,129259.2,133018.1,89175.95,29910.16,23638.17,35627.63,405152.8,136262.8,131402.8,137706.8,63.89,223.37,224.43,225.57,387.19,390.56,388.5,223.79,224.9,225.93,387.99,391.28,389.2,224.07,225.35,226.22,388.63,391.96,389.66,583.81,561.64,575.43,616.14,596.82,610.4,661.17,641.32,652.95,59.93,60.04,59.98
2021-03-06 01:00:00,138294.6,132903.3,134783.5,98604.02,33074.63,27151.66,38377.73,417784.1,142194.6,135648.4,140140.8,71.33,223.81,225.03,225.97,388.08,391.54,389.21,224.18,225.41,226.29,388.77,392.1,389.78,224.5,225.73,226.52,389.35,392.53,390.24,565.93,545.25,571.33,604.43,576.96,600.8,661.61,622.06,657.74,59.96,60.06,60.02
2021-03-06 01:10:00,133134.7,130409.0,132595.6,96730.59,31864.16,26389.84,38476.59,407778.3,136894.7,133052.4,138065.4,62.99,222.74,223.96,224.81,386.3,389.55,387.19,223.24,224.48,225.3,387.19,390.42,388.1,224.27,225.61,226.35,389.06,392.34,389.85,585.48,561.73,583.41,617.9,589.09,611.0,674.08,636.7,659.97,59.97,60.07,60.02
2021-03-06 01:20:00,134106.3,128574.4,129712.0,93325.95,30493.1,25793.95,37038.92,403338.3,137529.4,131136.2,134896.6,73.73,222.83,224.12,224.85,386.58,389.74,387.28,223.16,224.42,225.13,387.14,390.22,387.83,223.56,224.86,225.46,387.89,390.89,388.42,571.88,554.3,574.26,613.84,591.54,610.03,664.0,636.78,660.96,59.93,60.07,60.0
2021-03-06 01:30:00,137372.3,128930.5,129779.1,89317.2,29462.63,24939.56,34915.01,406027.7,140496.2,131320.5,134393.7,81.02,223.14,224.37,225.19,387.0,390.22,387.92,223.61,224.82,225.58,387.83,390.91,388.68,223.96,225.16,225.86,388.43,391.45,389.23,592.86,557.07,575.16,623.51,590.66,606.45,680.25,639.78,666.54,59.96,60.05,60.01
2021-03-06 01:40:00,133728.8,128916.7,131968.5,83298.68,27558.08,22129.36,33611.24,403310.0,136538.8,130802.3,136181.5,69.15,223.52,224.64,225.42,387.67,390.58,388.46,223.89,225.11,225.81,388.37,391.36,389.08,224.25,225.46,226.1,388.99,391.9,389.64,564.38,536.18,560.0,606.93,577.87,597.65,668.84,637.37,657.01,59.96,60.1,60.03
2021-03-06 01:50:00,128382.7,126485.1,127495.0,87189.0,28164.46,23424.5,35600.04,392177.6,131435.8,128635.9,132372.0,62.05,223.57,224.73,225.43,387.8,390.7,388.45,224.02,225.25,225.87,388.62,391.52,389.23,224.41,225.6,226.27,389.25,392.15,389.95,584.64,551.36,570.8,615.97,582.79,601.24,701.23,659.91,682.89,59.94,60.05,60.0
2021-03-06 02:00:00,131753.9,128195.4,129655.1,75632.36,25224.57,19924.82,30482.97,396877.7,134146.8,129734.6,133190.3,63.79,224.09,225.18,225.98,388.61,391.53,389.35,224.37,225.55,226.22,389.22,392.05,389.83,224.61,225.83,226.38,389.71,392.39,390.14,572.01,549.76,566.04,603.91,584.81,596.75,656.52,639.41,646.99,59.96,60.04,60.0
2021-03-06 02:10:00,126543.4,124594.9,126776.1,75155.38,25056.06,19519.42,30579.9,385315.0,129000.1,126114.6,130412.1,56.34,224.34,225.52,226.12,389.21,391.92,389.69,224.68,225.85,226.48,389.76,392.54,390.32,224.95,226.11,226.78,390.22,393.01,390.86,550.63,535.68,553.24,580.75,561.03,581.42,630.21,609.03,625.42,59.98,60.07,60.02
2021-03-06 02:20:00,124592.6,125650.9,125939.0,82530.8,27456.41,22040.22,33034.17,385129.4,127582.1,127569.3,130199.4,45.84,224.38,225.45,226.1,389.2,391.78,389.73,224.76,225.86,226.47,389.9,392.5,390.35,225.02,226.12,226.65,390.28,392.91,390.76,553.95,546.97,562.31,578.17,569.28,584.61,640.37,623.83,641.47,59.97,60.06,60.02
2021-03-06 02:30:00,118177.6,122212.4,121123.8,78735.17,25571.1,20726.76,32437.3,369988.4,120912.5,123957.5,125392.0,38.55,224.46,225.58,226.22,389.42,392.02,389.87,224.91,225.97,226.66,390.13,392.72,390.69,225.29,226.37,227.05,390.79,393.41,391.36,524.15,523.01,529.76,557.66,557.56,563.26,619.63,611.37,623.33,59.94,60.04,60.0
2021-03-06 02:40:00,98274.2,99353.83,101796.2,-24006.29,-6673.13,-9513.1,-7820.06,300385.1,98500.51,99808.23,102096.2,28.79,223.11,224.33,224.97,387.03,389.95,387.7,223.97,225.13,225.81,388.48,391.33,389.18,226.04,227.18,227.85,392.11,394.84,392.71,402.29,404.62,419.58,451.42,448.41,461.75,571.87,575.73,583.41,59.97,60.08,60.01
2021-03-06 02:50:00,38057.44,37178.37,39918.45,22432.56,8619.64,4243.94,9568.98,117318.9,39021.36,37419.81,41049.33,21.74,223.24,224.47,224.99,387.31,390.08,387.84,223.61,224.8,225.29,387.91,390.59,388.39,223.96,225.08,225.6,388.47,391.05,389.0,173.17,165.97,181.52,364.16,360.73,376.97,468.72,467.31,487.46,59.98,60.09,60.04
2021-03-06 03:00:00,38625.15,38698.16,41720.21,24898.26,9284.03,4893.91,10720.32,121619.4,39725.25,39006.38,43075.54,18.45,223.4,224.66,224.95,387.53,390.24,387.89,223.72,224.96,225.25,388.12,390.74,388.44,223.96,225.25,225.54,388.55,391.26,388.91,144.6,143.2,157.09,167.67,163.63,179.81,217.8,204.65,228.96,59.97,60.07,60.02
2021-03-06 03:10:00,38319.18,39005.91,38840.23,25392.59,8479.06,5529.06,11384.47,118908.2,39246.07,39395.83,40474.3,23.0,223.48,224.69,225.11,387.65,390.42,388.12,223.75,225.01,225.39,388.14,390.91,388.62,223.99,225.35,225.61,388.66,391.41,388.99,149.08,147.15,151.72,176.25,171.43,181.49,229.2,216.73,227.98,59.96,60.06,60.01
2021-03-06 03:20:00,90286.92,87488.41,90017.5,10874.91,6472.19,-4661.25,9063.97,268013.6,90518.6,87612.5,90472.68,38.13,223.01,224.32,224.85,386.9,389.84,387.52,223.6,224.87,225.28,387.9,390.67,388.4,224.08,225.31,225.59,388.71,391.31,389.06,153.77,152.07,154.89,291.33,276.36,287.36,439.56,409.86,429.6,59.96,60.06,60.01
2021-03-06 03:30:00,87952.17,84217.34,88349.36,7887.29,5507.91,-5770.57,8149.96,260638.2,88124.47,84414.8,88724.47,42.19,223.09,224.33,224.94,386.97,389.93,387.66,223.4,224.63,225.17,387.52,390.37,388.14,223.59,224.85,225.33,387.89,390.69,388.46,370.14,354.41,373.94,392.14,377.97,397.28,437.41,414.57,443.95,59.94,60.03,59.99
2021-03-06 03:40:00,97304.73,94279.93,99234.92,9242.24,5344.86,-5339.88,9237.25,290966.4,97451.41,94431.03,99663.91,44.35,223.25,224.5,225.02,387.35,390.09,387.84,223.54,224.74,225.24,387.77,390.48,388.31,223.71,224.92,225.41,388.06,390.81,388.6,375.27,353.6,371.24,419.59,401.71,421.19,460.93,432.19,453.38,59.94,60.02,59.99
2021-03-06 03:50:00,124744.5,121888.3,126504.4,84082.08,28519.63,22026.79,33535.66,382493.3,127963.1,123862.5,130874.0,57.63,222.57,223.74,224.33,386.09,388.88,386.61,223.12,224.33,224.8,387.1,389.78,387.48,223.64,224.88,225.3,387.97,390.71,388.38,424.94,406.33,432.3,511.43,493.34,522.52,598.04,577.09,608.98,59.95,60.06,60.0
2021-03-06 04:00:00,123576.5,121707.9,125245.4,98628.69,33345.75,26661.63,38621.31,383431.8,127996.5,124594.0,131064.9,55.71,222.52,223.7,224.25,386.12,388.75,386.41,222.79,223.97,224.49,386.56,389.18,386.9,222.97,224.15,224.65,386.87,389.48,387.18,552.21,543.55,570.53,585.48,569.09,594.22,643.98,624.46,649.54,59.95,60.06,60.01
2021-03-06 04:10:00,126302.0,126743.5,128335.9,91114.45,29681.81,24877.03,36555.61,392114.3,129742.8,129161.8,133440.7,49.04,222.66,223.82,224.34,386.33,388.95,386.65,222.97,224.16,224.62,386.91,389.45,387.14,223.25,224.41,224.85,387.39,389.83,387.59,534.75,526.3,549.59,561.68,551.55,575.99,604.35,598.85,619.7,59.96,60.05,60.01
2021-03-06 04:20:00,124046.9,122207.0,123034.4,95606.35,31922.71,26350.15,37333.5,381463.6,128088.6,125015.6,128573.9,56.27,222.53,223.62,224.17,386.11,388.58,386.35,223.05,224.12,224.63,386.96,389.37,387.25,223.37,224.44,224.94,387.51,389.91,387.8,548.75,542.81,554.99,579.1,572.51,587.4,653.52,651.48,668.44,59.96,60.06,60.0
2021-03-06 04:30:00,123589.7,122336.5,124484.1,88716.59,29900.98,23827.99,34987.62,380886.3,127155.3,124635.4,129307.5,52.32,222.71,223.8,224.33,386.39,388.83,386.71,223.02,224.11,224.65,386.9,389.39,387.27,223.29,224.39,224.89,387.38,389.82,387.71,531.5,518.52,539.39,578.58,560.35,580.28,628.0,601.82,623.32,59.95,60.06,60.0
